wirein_ct,wireout_ct,avg_wire_amount,max_wire_amount,perc_wire_to_high_risk_country,perc_wire_from_high_risk_country,num_high_risk_counterparties,same_day_wire_ratio,suspicious_counterparty_score,txn_frequency,degree_centrality,betweenness_centrality,clustering_coefficient,cash_deposit_amt,cash_withdrawal_amt,kyc_flag,num_sar_filings,past_sar_flag,customer_age,account_tenure,txn_amount_std,num_large_cash_txns,international_txn_ratio,num_unusual_txn_patterns,num_new_accounts_opened,recent_address_change_flag,pep_flag,num_credit_card_txns,num_failed_login_attempts,recent_device_change_flag,risk_label
4,4,2218.910204583257,8841.446658551053,0.3703201754505222,0.30714995018995217,3,0.07881801791649029,0.25481762364438143,1,0.6427335452703044,0.767740809852709,0.32807921789716654,5837.393375507724,2120.6392195025837,1,1,1,29,16.48945315711517,257.9000048317784,2,0.7784369208348734,1,2,1,0,6,1,0,0
3,1,4482.568960462664,2300.6370151625524,0.47228096432880107,0.894538852240591,0,0.2574912018479029,0.5239116767043972,8,0.11473596126091468,0.9959066403863422,0.03660971584220085,8495.794111631525,5450.67606673256,1,0,1,39,2.1249963176228537,67.42062876517974,1,0.7837596359975745,2,0,1,1,0,2,1,0
4,5,3795.070613415294,2900.4223368873427,0.008814833294472635,0.5789365594070033,2,0.04834485816887152,0.8945580028773829,3,0.2792874957941657,0.6933970262725346,0.97065163304779,7950.877240363773,6488.44043898214,0,1,0,57,1.503358293507353,406.11422450737496,2,0.5951676682180412,4,0,1,1,0,1,1,1
2,4,2516.723930160509,5465.583334910038,0.9285220750424297,0.10022825664288426,4,0.050965953390285035,0.1555400915004873,19,0.0583962240591539,0.5891398158777236,0.5659337486920473,2520.5878167268306,5122.619761319254,0,2,0,45,0.504236644788576,95.99144527873193,1,0.3483705983943032,0,0,1,0,8,1,1,0
5,7,2286.0022689006782,1450.5807438396491,0.5032283453861176,0.7982211815880134,1,0.2988435149717504,0.057997572472708425,10,0.286087778204969,0.9192984383776744,0.4970982436773692,3757.4460444313395,8891.55465467667,1,0,1,24,5.881423183460885,149.00006782136592,2,0.0063261535561501825,0,1,1,1,4,3,1,0
1,4,3010.145565809455,4621.334855872369,0.5703873253675308,0.04397164162145484,1,0.4564293449821937,0.05620955786622217,13,0.8869339297092035,0.6771449373291631,0.3854241780866443,8364.14225372737,1871.3085093562881,1,2,0,24,15.584715931729043,147.60074614886224,4,0.02009086254429604,2,1,1,1,3,0,0,0
6,3,3227.067511157494,9542.012111994223,0.8863763846243952,0.01096365313154335,3,0.020259762719834984,0.08828249858491644,5,0.9901984904623572,0.865370801501058,0.48751604483474764,8768.205662708451,2133.700986742177,0,0,1,73,6.547206195226956,305.6341186615378,0,0.9177899097113837,2,0,1,0,2,1,1,0
4,3,1196.0818168318754,1395.1415226757351,0.9112561518342881,0.8056369252749183,1,0.19828185839854046,0.27088605502637475,16,0.9095515907751013,0.4225333548849768,0.20828558606423364,4249.537284503756,2333.2709595013807,0,1,0,42,4.705678132064475,354.7230761312754,0,0.5788864293701929,1,0,0,0,9,0,0,1
5,3,2925.4139350255423,5331.465566448445,0.5671630879133922,0.6881744367222634,3,0.25676103845624176,0.2361719824828773,17,0.7609633177608087,0.9708474014850094,0.5219299528037602,9777.99187095921,6052.321154965301,0,0,1,53,11.714627278388104,118.62347799942941,0,0.3348336355802751,0,0,0,0,6,2,0,0
3,3,2467.767417100779,5626.277375282825,0.1733731567575082,0.4702489856599762,3,0.01659824305273494,0.41668038043143796,13,0.8340069130733858,0.8963645620810967,0.01652272978652658,5406.902720845284,8450.228649684272,1,1,0,18,19.572549023215068,240.5562230310792,1,0.07525186198548006,2,0,0,1,4,0,0,1
4,3,1147.255119456399,3960.2780038965193,0.28527799694087974,0.2182694828533861,0,0.18934533166650114,0.6433243136757882,17,0.14791113634552877,0.981521014576294,0.08449010424482895,8014.292521730882,3611.382714639771,1,0,0,28,3.1446183339898925,68.73400584655487,1,0.6477159106109689,0,0,0,0,10,0,0,1
4,2,1795.7034234194855,2442.7813556401197,0.27350286582970706,0.33522318021357167,2,0.2037178263830719,0.3163339091885522,12,0.6924454812415469,0.9638089696209996,0.5007794909406015,3833.899533259748,9820.834424733475,0,0,0,79,15.425027056780811,318.7073902205488,1,0.3772961481623156,0,1,0,1,4,0,1,0
0,4,4207.107874642421,5474.384342945845,0.2402271663955453,0.609505122449431,4,0.05516738691260148,0.4769054255322751,9,0.35897042968700865,0.19134476270187262,0.9029767236174566,5567.269191970668,6673.8381824229145,0,0,1,18,1.9780705266474796,491.07037517642635,0,0.2551719344500346,1,0,0,1,9,0,1,0
3,6,1944.2094724374817,4682.769794070849,0.8579519454023363,0.8624043522930891,0,0.4555678850650417,0.9075757039632664,18,0.24570509248467565,0.6366291184450487,0.5220838091622765,8692.52134706592,1676.7689878862125,0,0,0,41,18.279744955391934,450.26951204111964,3,0.39910058696468975,2,0,0,1,4,1,1,0
3,3,519.6181098046119,2888.7820955120906,0.28088327306759975,0.6244249271843925,0,0.2292338050728619,0.034363029216861074,7,0.10844361775126188,0.5030294807967006,0.5230413346148723,4079.017710027557,9112.993172643219,0,0,0,78,4.831808817077745,183.08312423516415,2,0.2976079047874518,1,0,0,1,6,2,0,1
1,5,1624.4035936606822,5441.5826439453995,0.8711870463503177,0.1671000877656339,4,0.3051244891449024,0.8052705972072509,8,0.9627865088280702,0.6813655755805597,0.32143574530701713,5885.298060832984,5637.516617008769,0,0,0,44,19.092237414194308,69.27635657613236,0,0.6958401038599213,3,2,0,1,10,0,0,1
2,5,1768.6829828820235,8519.375400789666,0.7861826691982131,0.11054136441673534,3,0.3529533346633291,0.0014257282875326238,7,0.20276920936883913,0.06877060197114782,0.4562996417905558,8794.95905174088,2394.36718160251,1,0,0,59,1.4255481575293594,381.1817141008556,0,0.021844554582344244,1,1,0,0,5,1,1,0
0,4,1080.4050856722438,5054.828851603685,0.4842661981097255,0.48537237120455046,2,0.024594495116011028,0.23752304184806883,2,0.9719056826516705,0.31218321682151096,0.7100227315001846,8583.644789763697,1109.037430986421,0,0,1,18,2.038000497832788,405.30313256943487,1,0.28896224734423925,3,0,0,1,7,1,1,0
3,4,2135.8150581617,5161.253025229653,0.9385855957785052,0.6223153564542643,4,0.2557541823828194,0.014628539205070012,11,0.5747032039194878,0.29492613384531263,0.05247768082940385,3629.628994762153,7759.582148191886,0,0,0,58,18.3572570150846,297.1204053270915,3,0.7307549040752342,0,0,1,1,6,1,1,0
6,7,2801.912874056563,9959.648037312923,0.2554282810460905,0.9195306289128325,1,0.46767114069845267,0.06224372615878093,16,0.49020145855626684,0.9515481136767396,0.8378155908101129,9855.762023641364,1180.0464798355165,1,0,0,69,8.505002812266698,424.54756399073176,2,0.5407810654724602,1,1,1,1,9,2,0,1
1,6,1909.628332199699,7930.801281286737,0.6787759835204289,0.12108129824146274,1,0.1055279446334253,0.7394114554566915,16,0.4556836665013164,0.34404078861472787,0.4199338384714357,2584.8683224071315,9470.304524834919,1,0,0,29,11.502160785811943,147.11404953463972,1,0.8029259429234654,2,0,1,0,6,0,1,1
2,1,3521.1560400355806,2322.069119900013,0.4078600255909134,0.11180037123393716,1,0.3896025573694417,0.5243754866553567,5,0.7249131428523432,0.45482977243864975,0.5961964467224924,1481.483872798165,6961.741714730427,1,0,0,20,6.473161856106515,223.0021472433797,0,0.797281812461477,0,1,1,1,6,1,1,1
2,6,566.8525512837671,5178.985703156375,0.6538299638276777,0.09108441488005148,4,0.24783067201754416,0.764432862370192,17,0.26217155174161544,0.9907324363757767,0.3663833922565851,3736.407426722268,8113.314023785788,0,0,1,61,5.867809522832563,253.25474322095906,1,0.6545875568727172,2,0,1,1,5,0,1,0
6,2,4067.165326013381,1904.773228226523,0.33267298653032384,0.8762033622249848,4,0.4694416575352835,0.3596367431790025,6,0.9343745403825013,0.3175581396196847,0.9102271992824473,1210.3981785589974,1684.3065697777104,0,0,0,40,2.78524539776692,180.4360271135605,0,0.6173711883712037,2,2,1,0,1,0,0,0
0,5,1733.0530117349638,4063.463539097942,0.4711103549977539,0.8492191446941049,3,0.2722860457444171,0.46710369231426996,4,0.9574905310212211,0.253348364472859,0.24765009847460473,5844.495155903471,2449.758222254004,0,0,0,53,13.582749276476289,363.1641299425839,1,0.12679659818673417,1,0,0,1,6,0,0,0
3,3,2662.91612740584,2980.988470172472,0.526768907269492,0.16704178133815262,2,0.07929900291902114,0.035469585341666554,10,0.04481631067080727,0.023063386997226987,0.7049846384775807,6937.699854425144,6374.201366956845,1,0,0,39,17.728656191605843,123.99610248000583,1,0.01243031229724656,3,0,0,1,7,2,1,0
0,6,4878.704072813725,2905.451006157691,0.0997309723438824,0.7753157538803761,2,0.38656933644263874,0.44114882504680186,11,0.9921514352300481,0.057388474607090734,0.24102973233592573,6498.565924926496,1262.7175644502126,1,1,1,35,19.60374979688741,296.70944517682176,1,0.09064822904853576,3,0,1,1,6,1,0,0
2,3,3080.307316539667,8281.310952163074,0.37071065703778405,0.08987828010063803,1,0.3798558301694837,0.8849936133950259,1,0.46198082566640997,0.2692845198087094,0.6572131996684671,8470.657883850196,4283.569551144462,0,0,0,77,5.500985771847871,180.97012115249075,0,0.41090832674285815,1,1,0,0,4,3,1,1
2,4,1011.9288146204724,4994.052213541021,0.029541968611493274,0.6092226627693547,0,0.03845531936766733,0.264930886222406,13,0.48017344185958954,0.8475320034620177,0.49852612414639796,9559.588961297472,8547.043270582159,0,0,0,45,16.328259095171283,486.74516011946974,0,0.8344386564240058,1,1,1,0,4,1,0,0
1,3,3485.131749304218,5149.302112880308,0.4921166570858616,0.4336225869016739,0,0.27953064388262583,0.39064065480433907,12,0.7819942855110603,0.35373825277990334,0.5933436571884717,8987.366680366022,3626.6676932493074,0,0,0,52,18.72354555812944,128.74058992433282,0,0.2918818770935555,3,1,1,0,10,0,1,0
7,1,3006.7141378650535,4268.19331233516,0.9531110852819304,0.9012240229777893,3,0.028473974349224107,0.48078141794911333,5,0.5051579186281667,0.1910451606552953,0.8733413076045997,3722.098418479096,3347.5205438471417,0,0,0,28,2.40733477030022,246.70807523797362,2,0.5471273804446047,1,1,1,0,4,2,1,0
1,5,4086.2637680704065,9351.407811133195,0.860511486587445,0.11058634396395473,4,0.43035101627107497,0.13105574342166748,10,0.8445563757121602,0.505063784179996,0.062024875352783115,8825.73474985597,7548.645615139081,0,1,1,74,16.15616131119892,163.17541397048126,1,0.15915424608017692,3,0,1,0,8,1,0,0
3,2,825.5677272622581,2785.6909107420647,0.12857726079687848,0.7899120017028454,3,0.41053928872342504,0.9503354666683905,14,0.5508163254507054,0.5888248932482932,0.39121816504142104,1601.6249783590845,4593.478456140195,0,1,0,78,16.507440184520096,54.8366745882118,1,0.8472245215496438,1,0,0,0,6,0,1,1
2,3,2983.2293009037585,2810.5567040251067,0.31671712202521607,0.7176455863427427,1,0.3208432539873999,0.8631873483680562,15,0.9574915578709515,0.34680739931790383,0.08238173907841062,6070.2674280488545,7238.18957674241,0,0,0,70,14.778079787150336,241.57678766956403,0,0.604092865581498,2,0,1,1,10,2,1,0
3,3,1309.0901607278392,8590.850161381442,0.14206160944306223,0.3830656760857787,1,0.3221440782638894,0.19758094435047702,9,0.3189257154318894,0.9585186081814263,0.2598796264498069,3013.9531217668596,9976.442444428325,0,0,1,58,0.8140488364008669,407.1167244849377,1,0.6297491626810633,2,1,1,0,7,2,1,0
1,3,4921.935851721061,2048.009716762403,0.0666279984103747,0.3907174422546241,3,0.29567129489932087,0.15118291933725425,1,0.4290727674550032,0.09972360006606873,0.2753448501384441,2521.646223010885,9968.986973582929,0,1,1,61,17.304911414152045,301.6411737335534,1,0.11773230034288884,1,0,0,0,5,1,0,0
2,2,2548.9793741387098,9799.4153154295,0.9467079150338882,0.6986569800812401,1,0.17204988201486826,0.8701430055517372,10,0.26724697507105233,0.8155424374190073,0.4914782344184464,8332.315831599892,2979.8694562430005,0,0,1,35,17.270787696333475,300.8772393776637,3,0.33631855126730625,3,0,1,0,3,2,0,0
1,6,3797.2553693598793,4805.815681531783,0.6355934820081872,0.3682627898719132,3,0.07001961563217607,0.35400494318124265,4,0.18927350016787547,0.8367173654746227,0.603800768012189,8939.041184747399,2309.58681080789,1,1,1,29,0.6457473189293661,447.35746074475384,0,0.6663421156667912,1,0,1,1,7,0,1,0
2,4,1263.9132419321113,4534.616028018048,0.2299614154010342,0.8131050471108439,3,0.2227027142889174,0.1517066155038984,4,0.5785754113832238,0.909499042940716,0.17262727026922375,3924.8866860137755,1733.0879326096035,1,2,1,39,7.937303080557729,448.7079904051769,1,0.02885636651348067,3,0,1,1,2,2,1,0
1,2,735.2090040271844,8685.536167130893,0.41844678971622795,0.06168029625309546,2,0.35239214672386343,0.9758318897827072,10,0.438737207510412,0.2773399179389394,0.09000794044593863,3575.008209050767,9575.988515963738,0,0,1,28,12.214149246594728,56.507380589214904,2,0.022812291874703128,1,0,1,1,3,0,0,0
2,4,4101.638848049054,9427.173020424869,0.44394496032671893,0.613712181854228,2,0.2140464383124719,0.5811479149732605,11,0.1922320045270639,0.19209764520135264,0.508821448490995,8828.416079983283,9792.758464529672,0,2,1,46,10.150672138407614,145.56993312446298,1,0.3524876816230984,2,0,0,1,4,1,0,1
4,5,2182.7242112169856,5603.207860383557,0.3975918693106466,0.7714848748169257,1,0.23415047379997916,0.3805661329472163,16,0.7552365311999519,0.9016691456322934,0.9964888661768204,9735.58761118161,2540.1017978250993,0,0,0,57,8.225802192959637,332.2502189878225,0,0.7151216782303685,4,0,0,0,3,1,0,0
4,3,4908.804506482369,2307.5740877120797,0.9219556301327502,0.5744284830031445,1,0.049968453284309766,0.8090185422666974,18,0.6135146827175125,0.13896037074221246,0.06460464808632094,1367.5019081775704,6516.323654704652,1,1,1,38,1.3353242165351764,374.6668636807083,2,0.1569956559399598,3,0,0,0,2,0,1,0
3,3,1799.644864793403,7318.874695415419,0.6400487969300563,0.6713035130935163,1,0.2909718207528915,0.4396172300088649,11,0.7605322021044364,0.22745811047292064,0.04681395723422754,8412.168496161765,7177.907187122864,1,0,1,48,11.591387191488135,79.90172458757684,0,0.5067876247750792,1,2,0,1,2,0,0,0
2,2,1352.1239410633825,6085.6641233209475,0.6771907236726554,0.7307068843628862,2,0.32528739555467306,0.5320346868333901,12,0.6227611923401886,0.2870001790789699,0.13122495177729032,2215.851009357788,4377.770578256429,0,1,1,32,14.540627617358862,376.8646753342194,0,0.958292965079477,3,0,1,1,6,2,1,0
1,2,3724.843715159141,3380.9165760343753,0.130698253748313,0.18289377232919923,0,0.32137095020071255,0.9082886234873289,18,0.6327151243009916,0.35861105228117074,0.7016749169847664,8538.396107551933,9782.924893829966,0,0,1,69,7.744255768335204,189.2977128497599,0,0.18642504580184027,0,0,1,0,6,0,1,1
5,3,3242.8782938932864,8057.684613088716,0.20265692199043106,0.40822182258823203,1,0.008431435041052204,0.36261695158546203,10,0.7808258334109281,0.9404877369692498,0.5757618837162312,8958.148705761903,8767.665987315162,1,0,0,53,5.768138638982705,336.5844920458291,1,0.3795886703393012,1,1,1,1,2,0,0,0
0,1,1796.6846109983137,2798.8567718449926,0.06483421878619122,0.554512555690965,1,0.16672851026582364,0.19785464967766442,3,0.8514350378574748,0.14026816163542855,0.7897654877946664,5926.780466857504,4528.612477471353,1,1,0,20,10.68808462544369,480.0663095967971,0,0.7675426850281692,3,0,1,1,4,3,1,0
3,3,2525.428708658867,7530.114228039533,0.2871522634376287,0.4958400311040241,1,0.16105629798456905,0.6699491810030801,16,0.11988587082400426,0.9532763907787299,0.8080114200967736,2666.318875655064,8754.313174952493,0,0,1,32,7.826266497441203,264.0727419836924,0,0.36336412868037093,2,1,1,0,4,2,0,0
3,4,3799.9755892258804,5173.082251958602,0.43173282384284917,0.8405358799491938,3,0.34356126017990285,0.30224939491319747,2,0.9989429619805178,0.985666023024507,0.6992747953353902,2504.1237536691942,4914.742382485306,0,0,1,68,13.884988757878777,236.9532981555894,0,0.3854563051904505,2,0,1,0,4,1,0,0
1,3,3620.7942667084417,5483.167067655823,0.7629488785115611,0.6760560050132531,2,0.11873445361137286,0.9648231254722478,13,0.8173463233827895,0.9539059994272854,0.49840754271320487,9325.779692375265,1024.0389403089696,1,0,0,57,3.892003398559938,302.7207374268731,1,0.40088282365905203,4,1,0,0,5,1,0,0
6,4,2775.8403425994998,8641.310619551257,0.9495374371136518,0.9106125073726052,4,0.022738975653018467,0.6334320312819601,3,0.45547815159511085,0.6642179722788824,0.5939807532071447,7017.967808305187,3543.317492837791,0,0,0,71,7.095032879646707,404.0352014275166,1,0.7560046316922627,1,2,0,0,4,1,1,1
2,2,3420.86270908498,9197.18119943981,0.525102398142244,0.628745225828071,3,0.07897318621088406,0.698820581244282,5,0.1764266966024014,0.8448160525721434,0.27254939506164544,7348.016951301711,8865.614104726103,1,1,0,48,8.666102891751708,99.5201793943995,1,0.3686118105784426,2,0,0,1,5,0,1,1
5,4,4746.043477206396,2069.6732062861347,0.5066912010062987,0.5332006643690402,1,0.03243681891755362,0.521872972764897,6,0.24637139862798185,0.11219856447056409,0.06340198993980639,8625.384855144675,9760.623480355205,1,0,1,46,8.272257259701746,197.85356065432566,3,0.8583979589281306,0,0,1,0,4,2,1,1
2,1,2884.1407568152435,3904.153363700382,0.3494741195326255,0.8587512591908919,3,0.38041551500972526,0.877598373161419,9,0.7682759477995226,0.33804241599703977,0.10031949919327943,8394.001304121932,7972.434802100721,1,0,1,40,9.946309277113464,344.360333738002,0,0.2417595479050335,4,0,1,0,7,0,1,0
3,1,4521.983844928752,4052.830881447262,0.16620053680874547,0.8749333243506489,2,0.1834341971431147,0.25221839326837203,17,0.0202702056730526,0.6258902155388275,0.39455277839364533,9382.417473438582,9977.522531330773,0,0,0,24,13.412756832033308,83.23265308003909,2,0.2784973105783709,1,1,1,1,5,0,0,0
5,4,1386.2913359392462,3585.972999048845,0.9366879266671495,0.3591934023891815,2,0.20362320863103528,0.3956174657932684,9,0.61705424610421,0.7162943304868383,0.35948773385211985,7896.150115717803,8317.948414550741,1,1,1,68,5.414940103639427,349.4435799098083,2,0.35734737026222274,2,0,1,0,4,2,1,1
1,5,3619.442939984905,5939.575800341264,0.007219947003717753,0.3179393297068228,2,0.24300172411911336,0.17163501741537301,3,0.04172479285350328,0.3418653719366941,0.28814524861152824,6254.535344520922,7496.377634894898,1,1,0,39,7.648659359614987,472.7731039351166,0,0.24043983567449922,2,0,1,0,5,0,0,0
3,3,3632.996462545726,8962.07486458015,0.2532453630402508,0.5790725276859945,0,0.03804468567478814,0.5910620780489892,18,0.5046246829316976,0.6263655419762578,0.31033000713456305,6829.938895726042,4381.306969798752,1,1,1,45,14.53840677162047,364.0695414859908,0,0.3987273247186035,2,1,0,0,6,1,0,0
1,4,4374.783214158738,4421.351277619029,0.9059519191946444,0.781490243258572,2,0.46000041737482744,0.8155869805157686,18,0.5245189426558096,0.4449666567350885,0.9203335616722674,8601.140329017106,6946.560731342569,1,0,1,65,11.83298655049839,348.8846087778173,0,0.9216992334306179,3,0,0,0,6,0,0,0
0,8,3032.736067465713,5831.813961735419,0.622515868412716,0.4322270754910422,1,0.31844948608274015,0.7785142948525573,15,0.8430434366717035,0.1295857300099844,0.2188346775876926,3320.4312634234575,8174.509950028363,0,0,0,45,2.08071535660294,119.7328309357409,0,0.9768596478129549,1,1,0,0,5,0,0,0
2,0,3466.199950700605,5221.543061990383,0.7672783010536482,0.48127615051161676,1,0.35491353745993803,0.680199123483904,18,0.6277570772615966,0.8440563327871357,0.8566938033265644,2341.0768907048605,1962.9997433523936,1,0,0,22,11.731350101500253,222.13305858870922,0,0.4368729159803044,0,1,0,1,4,0,1,0
2,5,4077.827965315238,2521.9351037858632,0.7955818365422829,0.832040739218776,1,0.13467293953055215,0.9447090508254122,2,0.8424308021504471,0.022016115667118585,0.7382189055403422,7443.630137254573,5091.364962592481,0,0,0,30,0.3326816761953566,148.08843384804325,1,0.6253184708160521,0,1,1,1,5,2,0,0
